Price,Close,High,Low,Open,Volume
Ticker,USO,USO,USO,USO,USO
Date,,,,,
2026-01-16,71.6500015258789,72.5199966430664,71.56999969482422,72.30000305175781,4492100
2026-01-20,71.86000061035156,73.12999725341797,71.70999908447266,72.80000305175781,7577200
2026-01-21,73.33999633789062,73.45999908447266,72.5999984741211,72.83999633789062,4291300
2026-01-22,71.81999969482422,72.5,71.2699966430664,72.43000030517578,4973400
2026-01-23,73.94999694824219,74.05000305175781,73.37999725341797,73.76000213623047,5427600
2026-01-26,73.4800033569336,73.7699966430664,72.94000244140625,73.36000061035156,4486300
2026-01-27,75.66000366210938,75.70999908447266,73.69000244140625,73.94999694824219,6164600
2026-01-28,76.62000274658203,76.73999786376953,75.62999725341797,76.26000213623047,6508700
2026-01-29,79.13999938964844,80.37999725341797,78.16999816894531,80.11000061035156,13188800
2026-01-30,79.5199966430664,79.94999694824219,77.6500015258789,79.44000244140625,11586200
2026-02-02,75.33000183105469,75.66999816894531,74.45999908447266,75.5,8544400
2026-02-03,77.47000122070312,77.63999938964844,75.63999938964844,75.8499984741211,10887400
2026-02-04,77.87999725341797,79.37000274658203,76.19999694824219,76.5199966430664,17514900
2026-02-05,76.69000244140625,77.30999755859375,75.87999725341797,76.86000061035156,5989500
2026-02-06,76.98999786376953,77.98999786376953,76.16999816894531,76.23999786376953,6661500
2026-02-09,78.0199966430664,78.62999725341797,76.79000091552734,76.83000183105469,3201100
2026-02-10,78.02999877929688,78.44000244140625,77.27999877929688,78.30000305175781,6542000
2026-02-11,78.88999938964844,79.83000183105469,78.23999786376953,79.68000030517578,10313100
2026-02-12,76.37999725341797,78.06999969482422,75.70999908447266,78.0,7442600
2026-02-13,76.22000122070312,76.72000122070312,75.66000366210938,76.12000274658203,6172200
2026-02-17,75.7300033569336,76.4800033569336,75.18000030517578,76.20999908447266,9329600
2026-02-18,79.4000015258789,79.62999725341797,77.8499984741211,77.91999816894531,10251400
2026-02-19,81.19000244140625,81.2699966430664,79.69000244140625,80.43000030517578,11768000
2026-02-20,80.8499984741211,81.23999786376953,80.16999816894531,80.54000091552734,9427300
2026-02-23,80.9000015258789,81.91999816894531,80.5,81.48999786376953,5941200
2026-02-24,80.76000213623047,81.22000122070312,79.80000305175781,81.19000244140625,10649500
2026-02-25,79.7300033569336,80.13999938964844,79.31999969482422,80.0999984741211,6547300
2026-02-26,79.7699966430664,81.23999786376953,78.04000091552734,78.1500015258789,18725900
2026-02-27,81.94999694824219,82.12000274658203,80.58000183105469,82.0,12164700
2026-03-02,87.19000244140625,88.63999938964844,83.19999694824219,87.62000274658203,41780500
2026-03-03,90.19999694824219,94.37000274658203,87.33000183105469,94.0999984741211,50397900
2026-03-04,91.55999755859375,91.58999633789062,89.11000061035156,90.22000122070312,28457300
2026-03-05,96.30999755859375,98.83000183105469,94.05999755859375,94.45999908447266,47311300
2026-03-06,108.7699966430664,109.9800033569336,104.52999877929688,105.37999725341797,68722000
2026-03-09,104.33000183105469,124.06999969482422,98.47000122070312,119.41999816894531,143771900
2026-03-10,105.86000061035156,107.55999755859375,94.2300033569336,107.12999725341797,135401400
2026-03-11,108.05000305175781,108.36000061035156,100.98999786376953,105.02999877929688,80928900
2026-03-12,118.38999938964844,119.12999725341797,113.91000366210938,115.69000244140625,93641500
2026-03-13,119.88999938964844,121.1500015258789,114.55999755859375,115.08000183105469,59716000
2026-03-16,115.02999877929688,118.91000366210938,114.36000061035156,116.93000030517578,66869700
2026-03-17,118.83999633789062,119.12999725341797,116.06999969482422,117.41999816894531,40127600
2026-03-18,121.66999816894531,122.87000274658203,117.44999694824219,121.02999877929688,70647800
2026-03-19,117.36000061035156,125.19000244140625,114.68000030517578,120.4000015258789,96157300
2026-03-20,121.43000030517578,123.0199966430664,118.33000183105469,118.95999908447266,49738900
2026-03-23,110.55999755859375,114.44999694824219,106.44999694824219,113.29000091552734,91139700
2026-03-24,114.54000091552734,116.3499984741211,112.7699966430664,115.2300033569336,48623800
2026-03-25,113.38999938964844,114.25,109.0199966430664,109.29000091552734,41976300
2026-03-26,117.26000213623047,118.94000244140625,115.19999694824219,116.7300033569336,42398600
2026-03-27,124.19999694824219,125.30000305175781,120.47000122070312,120.79000091552734,32843700
2026-03-30,129.8300018310547,130.0800018310547,126.30999755859375,126.83999633789062,40484900
2026-03-31,127.25,130.92999267578125,124.19999694824219,129.35000610351562,58856900
2026-04-01,124.08999633789062,125.7300033569336,122.4800033569336,124.86000061035156,45287000
2026-04-02,137.9199981689453,140.0,131.88999938964844,139.27000427246094,63983600
2026-04-06,138.94000244140625,140.88999938964844,136.3800048828125,138.50999450683594,28315500
2026-04-07,138.0800018310547,143.97999572753906,130.0,141.3300018310547,50936400
2026-04-08,124.58000183105469,125.2300033569336,118.05999755859375,119.05999755859375,52449300
2026-04-09,126.95999908447266,129.63999938964844,123.05999755859375,127.19000244140625,44214800
2026-04-10,124.81999969482422,127.77999877929688,123.9800033569336,125.61000061035156,16178900
2026-04-13,128.47000122070312,133.52999877929688,127.16000366210938,133.3699951171875,22427800
2026-04-14,123.8499984741211,127.2300033569336,122.91000366210938,127.0999984741211,14735600
2026-04-15,122.58999633789062,125.23999786376953,122.33000183105469,123.25,13952800
2026-04-16,125.83999633789062,128.27999877929688,124.05000305175781,124.06999969482422,13470200
2026-04-17,116.04000091552734,116.87000274658203,110.3499984741211,114.7300033569336,38315300
2026-04-20,121.31999969482422,122.87999725341797,119.4000015258789,119.83999633789062,15244900
2026-04-21,128.25,128.88999938964844,121.02999877929688,121.51000213623047,23309500
2026-04-22,129.39999389648438,131.00999450683594,127.06999969482422,127.36000061035156,11894500
2026-04-23,134.72000122070312,137.4600067138672,129.8699951171875,131.25999450683594,19181600
2026-04-24,132.39999389648438,133.8699951171875,129.5500030517578,132.6300048828125,14228400
2026-04-27,134.72000122070312,136.49000549316406,133.2100067138672,133.9600067138672,7019600
2026-04-28,139.60000610351562,140.39999389648438,138.02000427246094,138.85000610351562,11944900
2026-04-29,150.6300048828125,151.6300048828125,145.94000244140625,146.14999389648438,14903300
2026-04-30,147.08999633789062,149.05999755859375,144.47999572753906,146.32000732421875,10614100
2026-05-01,142.8000030517578,143.85000610351562,138.8000030517578,143.52999877929688,12798600
2026-05-04,147.61000061035156,149.47000122070312,142.22999572753906,143.85000610351562,15170600
2026-05-05,144.1699981689453,144.8000030517578,142.13999938964844,143.91000366210938,8551000
2026-05-06,133.9499969482422,136.63999938964844,132.55999755859375,135.3300018310547,12535300
2026-05-07,134.97000122070312,136.7899932861328,127.37999725341797,128.77000427246094,15902200
2026-05-08,133.58999633789062,135.22000122070312,132.13999938964844,132.3699951171875,7739600
2026-05-11,138.66000366210938,140.89999389648438,135.86000061035156,136.69000244140625,6252800
2026-05-12,144.3000030517578,144.8000030517578,143.08999633789062,143.8300018310547,6109900
2026-05-13,142.0399932861328,145.0,141.27000427246094,143.9199981689453,4719900
2026-05-14,143.0,143.0,140.58999633789062,140.94000244140625,4656000
2026-05-15,148.22999572753906,148.41000366210938,145.1699981689453,145.5500030517578,5588300
2026-05-18,149.2899932861328,154.0800018310547,144.9600067138672,145.91000366210938,10817300
2026-05-19,152.9600067138672,153.5,150.22000122070312,152.8800048828125,5514800
2026-05-20,144.27000427246094,150.5399932861328,141.9600067138672,149.4499969482422,11573800
2026-05-21,142.5399932861328,150.25999450683594,140.22999572753906,149.27000427246094,10203800
2026-05-22,140.9199981689453,143.77999877929688,138.7100067138672,141.42999267578125,7541300
2026-05-26,137.0,138.6999969482422,135.94000244140625,136.33999633789062,7574200
2026-05-27,131.02999877929688,133.5800018310547,129.63999938964844,131.38999938964844,8423300
2026-05-28,130.77999877929688,133.83999633789062,127.7699966430664,133.33999633789062,7533300
2026-05-29,129.08999633789062,130.32000732421875,126.55000305175781,128.30999755859375,8226600
2026-06-01,135.5,138.91000366210938,133.02000427246094,135.64999389648438,11053300
2026-06-02,137.27000427246094,137.6699981689453,134.17999267578125,135.07000732421875,3831200
2026-06-03,140.86000061035156,141.4199981689453,138.38999938964844,139.4600067138672,4766200
2026-06-04,136.74000549316406,137.0500030517578,135.00999450683594,136.6699981689453,4192000
2026-06-05,133.02000427246094,135.1999969482422,132.24000549316406,135.13999938964844,4653800
2026-06-08,135.14999389648438,136.52999877929688,133.9499969482422,134.9499969482422,4564300
2026-06-09,131.3000030517578,133.0399932861328,128.17999267578125,132.00999450683594,9321500
2026-06-10,134.3000030517578,136.61000061035156,132.6300048828125,132.92999267578125,7519500
2026-06-11,128.8300018310547,135.97999572753906,127.87000274658203,134.27000427246094,12187300
2026-06-12,125.43000030517578,129.77000427246094,125.30000305175781,127.02999877929688,8521300
2026-06-15,121.20999908447266,121.4800033569336,119.0199966430664,119.83999633789062,5839100
2026-06-16,115.47000122070312,116.98999786376953,113.30999755859375,116.33999633789062,7728800
2026-06-17,114.2300033569336,120.0,114.12999725341797,115.44000244140625,5504000
2026-06-18,114.87000274658203,115.33000183105469,110.4800033569336,112.47000122070312,5560100
2026-06-22,112.69000244140625,112.80999755859375,111.12999725341797,112.62999725341797,4524400
2026-06-23,111.26000213623047,111.52999877929688,110.05999755859375,110.91999816894531,3153900
2026-06-24,106.29000091552734,107.66000366210938,105.6500015258789,106.29000091552734,5035500
2026-06-25,109.30999755859375,110.05000305175781,105.87000274658203,106.02999877929688,6186900
2026-06-26,105.4800033569336,106.16999816894531,104.06999969482422,105.83000183105469,9624500
2026-06-29,107.08000183105469,107.98999786376953,106.19000244140625,106.6500015258789,3173300
2026-06-30,106.44000244140625,108.1500015258789,105.12000274658203,108.1500015258789,3736500
2026-07-01,103.2699966430664,105.0,103.1500015258789,104.55000305175781,3111300
2026-07-02,103.9800033569336,104.45999908447266,102.41999816894531,102.8499984741211,2203900
2026-07-06,104.3499984741211,105.0199966430664,103.66000366210938,104.52999877929688,1635900
2026-07-07,108.91999816894531,109.83999633789062,105.48999786376953,105.66999816894531,7307100
2026-07-08,112.20999908447266,115.0,110.94999694824219,112.36000061035156,14148900
2026-07-09,109.01000213623047,110.9000015258789,108.37999725341797,110.83999633789062,5521900
2026-07-10,108.69999694824219,110.9000015258789,107.48999786376953,109.30999755859375,4488400
2026-07-13,117.79000091552734,119.05000305175781,111.70999908447266,111.88999938964844,13024300
2026-07-14,120.16999816894531,121.37000274658203,117.7300033569336,120.6500015258789,10211300
2026-07-15,121.37999725341797,121.87000274658203,118.3499984741211,121.44999694824219,6332500
2026-07-16,119.30000305175781,121.43000030517578,118.69999694824219,121.20999908447266,3993100
2026-07-17,123.95999908447266,124.87999725341797,121.44999694824219,123.19999694824219,5953900
2026-07-20,125.51000213623047,126.56999969482422,123.44000244140625,123.77999877929688,6696100
2026-07-21,128.85000610351562,129.39999389648438,127.5,128.9199981689453,6079700
2026-07-22,131.67999267578125,132.91000366210938,130.58999633789062,131.4199981689453,6708200
2026-07-23,139.49000549316406,142.3300018310547,138.14999389648438,138.52000427246094,12732100
2026-07-24,136.69000244140625,137.80999755859375,133.52999877929688,137.72000122070312,9036300
2026-07-27,124.76000213623047,128.66000366210938,124.58000183105469,128.66000366210938,9422500
2026-07-28,120.48999786376953,124.55000305175781,118.4800033569336,123.66999816894531,8187100
2026-07-29,129.30999755859375,130.3000030517578,128.00999450683594,128.4600067138672,7865600
2026-07-30,127.4800033569336,129.2100067138672,126.91000366210938,127.12000274658203,3744800
2026-07-31,129.1699981689453,130.97999572753906,127.94999694824219,130.17999267578125,4676600
2026-08-03,122.12000274658203,122.86000061035156,119.54000091552734,120.80000305175781,7297300
2026-08-04,115.77999877929688,117.62000274658203,114.86000061035156,117.0,7619300
2026-08-05,114.87999725341797,116.01000213623047,113.86000061035156,115.95999908447266,5345700
2026-08-06,118.87000274658203,119.7300033569336,116.19000244140625,116.45999908447266,5341900
2026-08-07,117.9800033569336,120.0999984741211,117.51000213623047,117.66999816894531,4510600
2026-08-10,125.91999816894531,126.27999877929688,122.05999755859375,122.08999633789062,5180900
2026-08-11,127.61000061035156,127.8499984741211,124.45999908447266,124.75,8426700
2026-08-12,127.30000305175781,127.83000183105469,125.86000061035156,126.63999938964844,3612400
2026-08-13,125.02999877929688,126.95999908447266,123.19000244140625,124.56999969482422,5059900
2026-08-14,126.5999984741211,126.91999816894531,124.16999816894531,124.79000091552734,3850800
2026-08-17,130.2899932861328,130.57000732421875,126.37000274658203,127.29000091552734,5279800
2026-08-18,130.66000366210938,132.25,130.13999938964844,131.61000061035156,4333100
2026-08-19,130.91000366210938,133.36000061035156,130.44000244140625,131.1699981689453,4393900
2026-08-20,134.5399932861328,135.1699981689453,133.13999938964844,134.7100067138672,4434800
2026-08-21,134.63999938964844,135.91000366210938,133.88999938964844,134.97999572753906,3550000
2026-08-24,132.2100067138672,133.74000549316406,131.14999389648438,133.5,3433400
2026-08-25,126.1500015258789,129.7100067138672,126.08999633789062,128.08999633789062,5395400
2026-08-26,127.3499984741211,129.4600067138672,125.41000366210938,125.47000122070312,3351500
2026-08-27,130.00999450683594,130.9600067138672,127.4800033569336,128.14999389648438,3058600
2026-08-28,129.6999969482422,130.13999938964844,128.0,128.1300048828125,2121700
2026-08-31,133.6999969482422,134.33999633789062,132.3800048828125,133.00999450683594,4205400
2026-09-01,141.0,141.0399932861328,136.08999633789062,137.19000244140625,8187700
2026-09-02,141.14999389648438,142.17999267578125,138.44000244140625,139.4199981689453,4700100
2026-09-03,142.08999633789062,143.4600067138672,140.97000122070312,142.1199951171875,4036600
2026-09-04,141.9600067138672,143.02999877929688,138.00999450683594,140.14999389648438,3708400
2026-09-08,146.02999877929688,146.22999572753906,143.00999450683594,144.60000610351562,6272600
2026-09-09,149.97000122070312,150.0399932861328,147.75999450683594,148.8000030517578,5523700
2026-09-10,158.3800048828125,158.8800048828125,152.47999572753906,154.77999877929688,10095000
2026-09-11,154.89999389648438,155.02000427246094,152.35000610351562,152.5,6710600
2026-09-14,156.66000366210938,160.27000427246094,154.77000427246094,159.42999267578125,7691800
2026-09-15,161.86000061035156,163.35000610351562,158.25999450683594,158.35000610351562,6895700
2026-09-16,156.1699981689453,159.36000061035156,154.0,159.30999755859375,5755600
2026-09-17,155.30999755859375,156.6699981689453,153.7899932861328,154.10000610351562,4284900
2026-09-18,153.82000732421875,157.5500030517578,153.3699951171875,156.85000610351562,4409100
2026-09-21,148.16000366210938,149.7100067138672,146.63999938964844,148.8800048828125,5549800
2026-09-22,144.0800018310547,148.02000427246094,142.6699981689453,145.41000366210938,8434600
2026-09-23,148.8300018310547,149.33999633789062,146.33999633789062,146.75999450683594,5889000
2026-09-24,153.08999633789062,155.60000610351562,150.10000610351562,151.11000061035156,9484130
